id_student,final_result,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disabilit1,date_registration,date_unregistration,Assessment 1,Assessmentn-1,Last assessment,Exam,Premoduleforumng,Premodulehomepage,Premoduleoucontent,Premoduleresource,Premodulesubpage,Assess1forumng,Assess1homepage,Assess1oucontent,Assess1resource,Assess1subpage,Assessn_1forumng,Assessn_1homepage,Assessn_1oucontent,Assessn_1resource,Assessn_1subpage,Preexamforumng,Preexamhomepage,Preexamoucontent,Preexamresource,Preexamsubpage
586113,2,2,8,2,10,3,0,60,0,-116,0,71,65.25,26,40,22,54,43,4,42,85,137,79,28,69,98,141,138,17,78,22,29,11,6,5
586128,3,1,6,1,1,3,0,60,0,-96,0,89,88.5,79,71,39,30,45,22,40,225,226,38,67,370,167,349,24,48,206,52,83,0,14,113
586243,4,2,13,3,6,3,0,60,0,-136,0,81,89.5,82,91,6,20,22,7,14,62,82,52,29,83,38,138,58,43,189,64,33,5,20,56
586257,3,2,12,1,0,2,0,120,0,-102,0,91,88,87,76,19,20,31,0,11,90,102,124,21,60,208,201,169,35,94,14,42,22,21,62
586317,1,1,6,2,2,2,0,60,0,-136,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586470,2,1,9,2,4,3,0,60,0,-86,0,92,73.66666667,0,0,46,82,29,10,62,109,125,59,34,73,52,65,68,11,33,0,0,0,0,0
586497,3,1,6,3,1,2,0,60,0,-29,0,78,83,82,98,0,0,0,0,0,215,99,47,19,56,236,337,141,18,214,54,118,2,6,58
586526,3,1,1,3,1,2,0,120,0,-78,0,67,58.25,0,64,1,32,2,5,23,175,121,36,7,78,92,93,26,9,71,30,35,1,12,35
586536,1,1,2,3,6,2,0,60,0,-135,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586550,3,1,2,1,6,2,0,60,0,-79,0,61,64,28,44,0,0,0,0,0,6,24,31,3,13,3,15,20,0,1,6,19,19,1,4
586609,1,1,13,2,5,2,0,60,0,-109,164,78,64,0,0,36,41,3,4,17,87,48,10,2,12,31,26,13,2,8,0,0,0,0,0
586625,2,1,7,1,7,2,0,60,0,-120,0,79,60,21,13,0,6,0,0,3,32,106,150,63,155,43,113,168,12,85,0,25,43,20,1
586707,1,1,10,2,4,2,0,60,0,-88,49,70,0,0,0,0,7,0,0,5,6,22,13,2,16,0,0,0,0,0,0,0,0,0,0
586762,3,1,5,2,6,2,0,60,0,-121,0,72,70,71,78,0,9,1,1,11,191,154,59,30,196,570,305,59,52,180,159,51,0,1,6
586800,4,1,4,1,5,3,0,60,0,-66,0,94,91.66666667,85,76,70,144,64,13,127,284,513,144,33,129,414,729,132,31,295,111,195,22,13,66
586823,1,1,7,3,1,2,0,60,0,-124,-1,0,0,0,0,0,8,7,3,11,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
586912,3,1,7,2,8,2,0,120,0,-113,0,66,80,53,60,5,16,9,0,13,255,140,102,23,86,271,214,137,22,121,29,36,0,15,31
586961,1,1,7,2,9,2,0,120,0,-131,-15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587002,3,2,8,2,6,2,0,60,0,-102,0,92,79,94,40,10,62,22,4,82,85,101,75,18,71,176,192,187,36,125,28,16,0,34,49
587006,2,1,9,2,6,3,0,60,0,-131,0,56,0,0,0,0,6,6,2,7,6,15,8,5,27,0,0,0,0,0,0,0,0,0,0
587099,1,2,4,2,1,2,0,60,1,-124,25,0,0,0,0,0,4,0,1,3,7,4,0,0,2,0,0,0,0,0,0,0,0,0,0
587179,1,2,10,1,4,2,0,120,0,-86,0,0,0,0,0,0,4,0,0,1,7,12,0,1,3,0,0,0,0,0,0,0,0,0,0
587310,1,1,8,3,2,3,0,120,0,-94,-17,0,0,0,0,0,25,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587552,1,2,8,3,6,2,0,60,0,-124,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587576,1,1,13,3,0,2,0,180,0,-129,38,12,0,0,0,18,38,33,7,61,23,32,12,0,5,0,5,0,0,0,0,0,0,0,0
587641,3,1,3,3,10,2,0,60,0,-124,0,71,85.5,52,56,3,14,16,2,42,79,65,87,9,27,110,72,142,9,17,18,18,9,1,15
587862,3,1,9,3,10,2,0,120,0,-108,0,81,88,76,87,22,12,0,0,0,117,114,106,19,71,173,144,51,6,26,19,22,0,3,14
587989,3,1,1,3,5,2,0,60,0,-124,0,90,90.25,71,71,70,118,40,59,287,414,261,41,38,310,849,562,45,65,579,817,192,20,63,369
588013,1,2,3,1,1,2,0,60,0,-114,41,75,0,0,0,2,31,2,7,21,76,99,47,7,65,0,0,0,0,0,0,0,0,0,0
588033,3,1,5,3,2,2,0,60,0,-116,0,86,85.5,90,93,0,4,0,0,1,92,60,14,15,54,38,36,24,8,44,4,19,2,15,31
588086,3,1,7,3,2,2,0,60,0,-122,0,79,85,84,58,31,40,38,1,12,113,44,2,16,13,51,55,35,12,72,0,8,0,8,6
588132,3,2,3,3,7,2,0,60,0,-38,0,88,94,69,62,31,25,21,6,34,573,411,192,25,229,389,555,268,29,309,161,125,13,6,56
588146,2,1,2,3,2,2,0,60,0,-124,0,67,51.25,0,36,37,49,16,2,22,230,219,60,93,158,208,226,66,45,201,61,66,0,20,65
588178,3,1,3,3,2,3,0,60,0,-124,0,91,90.25,83,82,31,153,39,36,77,259,244,29,28,74,418,417,41,47,136,94,69,0,1,54
588197,1,1,9,3,9,2,0,60,0,-96,51,0,0,0,0,7,52,36,33,39,19,81,41,9,165,0,0,0,0,0,0,0,0,0,0
588208,3,2,7,3,7,2,0,60,0,-109,0,83,76.75,0,76,45,34,7,3,10,99,121,114,30,88,204,216,82,61,170,38,68,10,50,100
588219,3,1,7,2,8,2,0,90,0,-124,0,58,63,64,60,0,4,1,0,1,75,59,108,10,12,65,139,132,5,4,28,11,0,1,2
588242,1,1,1,3,1,2,0,60,0,-121,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588293,3,1,10,2,9,3,0,60,0,-74,0,90,76.33333333,78,69,0,54,26,8,34,0,64,28,13,64,8,424,493,52,169,0,37,6,11,15
588352,3,2,9,1,5,2,0,60,0,-99,0,95,83.75,81,29,2,22,17,3,19,282,315,48,25,93,339,516,131,64,137,32,45,0,4,12
588430,3,1,13,2,3,2,0,90,0,-114,0,79,78.5,68,53,0,1,0,0,0,35,102,65,36,124,104,186,128,46,183,5,8,0,1,0
588460,2,1,4,2,3,3,0,90,0,-123,0,81,60.25,0,0,24,49,22,1,3,591,567,38,36,77,175,1015,34,33,89,0,0,0,0,0
588482,4,1,13,3,2,2,0,60,0,-79,0,66,89,71,87,0,11,0,5,1,52,74,190,38,65,29,211,330,61,212,13,27,10,7,16
588485,1,2,3,3,4,2,0,180,0,-38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588493,3,1,9,1,1,2,0,60,0,-53,0,90,85.25,64,82,42,33,4,3,10,164,87,16,14,52,308,47,26,6,39,119,22,0,3,27
588537,1,1,8,3,7,3,0,60,0,-120,51,49,0,0,0,15,37,13,10,10,25,50,20,12,66,0,0,0,0,0,0,0,0,0,0
588540,4,2,5,3,5,3,0,60,0,-123,0,93,94.25,97,91,81,211,38,34,189,535,593,20,41,223,680,1260,39,67,515,570,381,0,26,168
588556,3,1,5,3,7,2,0,60,0,-122,0,57,53.75,50,56,8,13,8,1,8,117,58,37,6,49,34,42,11,5,21,37,41,0,10,32
588566,3,1,6,3,9,3,0,60,0,-39,0,75,79.75,62,78,0,2,2,1,4,71,55,125,14,28,233,66,264,10,41,50,8,10,7,10
588658,1,2,12,1,0,3,0,120,0,-113,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588707,4,2,11,3,3,2,0,150,0,-36,0,93,91.25,91,89,6,47,42,14,74,108,96,68,53,331,176,136,44,73,271,12,53,11,14,83
588815,1,2,3,3,6,2,0,120,1,-122,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588824,3,2,9,1,9,2,0,60,1,-92,0,70,69.5,61,64,11,4,19,9,13,62,71,29,34,106,320,213,109,69,183,368,30,13,9,53
588850,3,1,4,3,5,2,0,120,0,-45,0,91,82.25,66,80,25,39,27,12,34,65,99,110,10,18,139,144,184,6,32,49,54,17,28,39
588884,1,1,1,3,4,2,0,120,0,-121,233,68,83.25,77,0,22,29,10,2,10,84,115,70,14,47,64,161,119,19,104,0,5,0,2,4
589007,1,2,5,3,9,2,0,60,0,-73,109,0,0,0,0,0,3,12,0,2,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0
589019,3,1,10,3,10,2,0,120,0,-113,0,77,79.25,64,62,13,46,10,12,41,152,148,88,19,72,112,180,169,25,126,39,20,0,0,2
589171,2,2,9,2,8,2,0,60,0,-98,0,54,68,0,0,0,0,0,0,0,26,25,74,16,20,4,3,13,3,6,0,0,0,0,0
589212,1,1,3,3,4,2,0,120,1,-86,2,0,0,0,0,1,27,2,1,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
589220,3,2,7,1,3,3,0,60,0,-98,0,87,87.75,57,76,76,57,37,18,60,200,138,60,58,184,385,206,72,96,217,772,73,9,31,167
589445,1,1,7,2,7,3,0,120,0,-70,-9,0,0,0,0,0,8,35,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589458,3,2,10,3,7,2,0,60,0,-81,0,77,83.5,41,67,37,101,75,11,152,314,222,90,45,194,220,237,224,21,146,21,38,0,15,66
589503,3,2,13,2,0,2,0,60,0,-109,0,78,79.5,82,71,1,15,3,1,7,70,58,28,12,117,60,92,15,18,106,41,13,1,5,15
589531,3,2,10,3,4,2,0,120,1,-116,0,76,72,60,69,0,6,0,0,0,22,37,10,1,28,24,52,12,6,31,3,13,0,1,0
589557,3,2,11,3,8,2,0,120,0,-56,0,88,69.5,21,53,1,26,9,1,13,35,60,93,14,46,20,104,177,13,14,22,19,2,1,13
589569,1,1,4,2,7,2,0,120,0,-107,-92,68,57,0,0,3,37,20,54,61,59,76,23,70,63,12,37,14,13,17,0,0,0,0,0
589582,1,1,9,3,9,2,0,90,0,-72,123,49,60.5,0,0,17,6,0,2,2,127,115,76,16,81,15,29,86,6,8,0,0,0,0,0
589584,2,1,10,3,4,2,0,60,0,-96,0,69,57.33333333,20,13,0,17,3,1,3,6,47,64,12,30,7,29,74,6,5,0,6,12,0,0
589630,1,1,4,2,2,2,0,60,0,-116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589723,3,2,1,3,3,2,0,60,0,-102,0,87,71,57,64,0,29,19,1,7,43,104,45,20,68,24,151,83,44,87,17,45,13,31,78
589875,3,1,1,2,5,2,0,60,0,-29,0,73,65.25,69,47,0,0,0,0,0,50,77,62,19,81,98,101,125,15,177,37,18,61,22,38
589932,2,2,4,2,7,2,0,90,0,-49,0,66,0,0,0,12,30,18,19,109,56,70,26,28,76,0,0,0,0,0,0,0,0,0,0
589956,3,1,1,2,0,3,0,60,0,-51,0,78,89.5,75,89,0,12,3,17,18,51,127,31,25,177,111,306,53,38,213,25,67,6,5,54
589963,1,1,9,2,2,2,0,180,0,-52,6,81,53,18,60,44,31,6,15,21,8,12,2,2,7,84,167,43,24,59,9,25,4,17,45
590177,1,1,3,2,10,2,0,60,0,-93,0,0,0,0,0,0,0,0,0,0,0,11,6,1,0,0,0,0,0,0,0,0,0,0,0
590184,2,1,8,3,9,2,0,60,0,-115,0,0,0,0,0,7,18,12,3,11,0,6,2,0,7,0,0,0,0,0,0,0,0,0,0
590235,1,1,8,3,7,2,0,60,0,-58,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590370,2,1,12,2,0,3,0,60,0,-58,0,43,0,0,0,22,75,24,1,36,97,64,23,6,69,5,2,0,0,0,0,0,0,0,0
590380,1,1,6,3,7,3,0,60,1,-113,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590392,3,1,6,3,5,2,0,60,1,-107,0,79,83.75,74,71,19,25,6,1,15,24,31,31,6,32,133,116,81,18,32,30,34,6,0,13
590397,3,2,12,3,0,2,0,60,0,-113,0,78,64,69,51,0,14,12,3,11,88,70,15,6,77,237,130,26,21,92,163,38,0,10,31
590402,2,1,5,3,10,3,0,60,0,-113,0,17,0,0,0,0,19,22,6,35,16,21,31,6,42,0,5,8,0,0,0,1,0,11,0
590420,2,1,6,2,8,2,0,90,0,-113,0,0,0,0,0,4,2,0,2,19,0,6,9,1,5,0,0,0,0,0,0,0,0,0,0
590443,3,2,3,3,2,2,0,90,0,-113,0,89,83.5,81,67,39,113,38,14,125,289,279,66,20,136,374,422,35,45,275,614,129,14,41,177
590464,1,1,12,3,8,2,0,60,0,-96,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590482,3,1,13,1,0,2,0,60,0,-102,0,74,50.25,24,62,54,17,23,7,26,181,85,77,27,133,154,124,227,55,181,16,22,7,4,17
590541,1,2,11,3,8,3,0,120,0,-64,16,89,95.25,91,100,29,54,62,5,66,5,2,0,0,0,340,641,81,101,286,166,147,0,9,74
590676,3,1,7,5,9,2,0,60,0,-29,0,73,66.75,54,82,2,35,9,5,24,165,208,84,16,23,164,278,274,21,28,36,36,15,32,32
590762,2,1,9,3,2,2,0,120,0,-35,0,95,82.5,0,0,0,0,0,0,0,42,21,11,5,38,91,75,28,19,90,6,4,0,0,0
590789,3,2,13,1,0,2,0,120,0,-31,0,80,88,84,80,38,35,16,0,6,133,78,27,9,49,262,205,50,14,195,15,48,5,14,43
590811,1,1,12,2,4,2,0,60,0,-32,135,80,61.5,0,0,13,40,6,2,11,82,70,14,17,50,42,48,4,6,14,0,0,0,0,0
590828,1,2,7,3,9,2,0,120,1,-101,115,28,40,0,0,0,13,1,0,8,30,61,61,5,24,0,5,8,3,0,0,0,0,0,0
590881,1,1,4,2,2,2,0,90,0,-39,0,0,0,0,0,0,8,5,0,0,5,10,12,0,2,0,1,0,0,0,0,0,0,0,0
590886,1,1,8,1,9,2,0,120,0,-53,89,64,0,0,0,0,16,1,0,9,7,53,22,3,19,7,10,2,0,3,0,0,0,0,0
590918,2,1,8,2,9,2,0,120,0,-50,0,47,48.25,44,36,0,4,1,2,7,0,41,24,7,45,12,50,27,3,15,0,41,0,2,2
590920,1,2,6,2,9,2,0,120,0,-60,228,54,41.33333333,41,0,15,35,5,3,29,191,150,48,16,92,131,169,47,17,132,3,17,0,2,2
590921,2,2,10,3,4,2,0,90,0,-107,0,86,88,0,0,59,46,17,4,16,223,119,66,15,59,226,197,48,26,114,18,7,0,4,9
590951,2,2,3,2,6,2,0,60,0,-109,0,0,0,0,0,0,1,0,0,0,3,15,23,2,13,0,0,0,0,0,0,0,0,0,0
591071,3,2,1,3,1,2,0,60,0,-87,0,84,84.25,90,80,14,15,1,1,11,61,101,79,40,87,87,84,106,31,34,0,14,7,41,10
591163,1,1,9,3,7,2,0,60,0,-80,166,75,49,0,0,70,30,16,1,24,109,87,99,12,52,8,19,65,7,1,0,0,0,0,0
591193,3,1,1,2,1,3,0,60,0,-96,0,89,91.25,90,93,66,128,11,18,120,228,175,11,44,198,609,560,55,100,406,194,188,55,9,118
591202,3,2,6,3,4,2,0,120,0,-52,0,75,48,19,67,28,29,28,2,16,92,51,8,8,25,48,29,15,3,21,4,6,0,12,14
591210,3,2,8,3,5,3,0,120,0,-56,0,52,60,51,53,33,17,0,1,4,74,96,49,13,48,73,227,62,29,164,0,17,5,8,11
591230,3,1,2,1,9,2,0,60,0,-38,0,88,88.5,80,82,0,51,60,13,51,121,184,111,16,61,72,163,73,21,54,5,53,30,16,33
591593,3,1,7,2,8,2,0,60,1,-63,0,67,71.75,72,84,13,21,7,2,19,6,46,89,9,12,73,100,240,6,5,7,15,35,3,1
591648,1,1,4,2,1,2,0,120,0,-92,116,68,0,0,0,14,15,21,0,23,69,30,35,4,11,0,0,0,0,0,0,0,0,0,0
591650,1,1,1,2,6,2,0,120,0,-107,169,66,0,0,0,4,11,0,3,14,22,53,48,6,38,0,2,0,0,0,0,0,0,0,0
591694,2,2,9,1,6,2,0,60,0,-60,0,68,0,0,0,0,20,9,0,9,0,43,66,3,52,0,19,30,2,8,0,0,0,0,0
591845,1,2,2,2,8,2,0,120,0,-107,32,0,0,0,0,3,9,1,1,2,2,7,0,0,5,0,0,0,0,0,0,0,0,0,0
591852,1,2,9,3,6,2,0,120,1,-36,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591891,3,1,7,3,8,3,0,60,1,-106,0,85,80.25,84,76,15,43,65,5,51,108,65,99,24,63,210,235,207,20,100,183,127,27,13,48
591980,2,1,6,1,1,2,0,60,0,-93,0,0,0,0,0,0,4,0,2,10,0,7,1,0,5,0,0,0,0,0,0,0,0,0,0
592093,3,1,10,2,9,2,0,90,0,-53,0,75,70.5,0,78,42,59,23,4,35,190,192,26,12,47,74,171,24,15,116,5,22,0,6,10
592173,1,1,4,1,5,2,0,60,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592189,3,1,11,1,8,2,0,60,0,-102,0,83,85,73,71,7,3,14,0,2,82,57,51,13,76,110,135,83,9,20,19,24,13,4,10
592252,3,1,7,3,5,2,0,120,0,-90,0,78,65,17,73,6,9,0,0,0,56,60,60,6,80,67,70,13,42,171,14,8,2,11,17
592284,2,2,8,3,4,2,0,120,1,-87,0,0,0,0,0,0,6,1,0,3,0,31,37,1,3,0,2,0,0,1,0,0,0,0,0
592299,1,2,4,1,3,2,0,60,0,-102,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592315,3,1,4,2,10,2,0,120,1,-102,0,69,69,20,0,17,58,15,4,45,55,166,104,25,66,61,143,174,29,84,2,9,0,0,0
592382,3,1,12,2,0,3,0,60,0,-70,0,76,72.25,63,73,20,38,9,8,17,165,176,54,31,214,507,445,79,79,395,293,81,0,8,94
592486,2,1,9,2,10,2,0,90,0,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592494,3,2,10,3,6,2,0,90,0,-58,0,85,84.33333333,0,58,0,12,16,0,3,122,123,88,12,19,178,163,69,13,29,181,53,0,39,59
592577,3,1,1,3,0,2,0,120,0,-64,0,95,95,83,71,40,114,38,10,60,262,476,50,22,63,277,804,64,37,215,46,88,9,3,43
592625,4,1,11,3,7,2,0,60,0,-44,0,84,75.5,90,96,0,16,9,1,14,0,30,26,14,18,0,18,12,4,9,4,58,117,75,46
592658,1,1,10,2,6,3,0,120,0,-87,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592709,2,1,5,3,10,3,0,60,0,-45,0,94,66.5,0,0,0,27,4,8,10,85,76,22,5,81,1,13,13,4,2,0,0,0,0,0
592749,2,1,9,2,6,2,0,60,0,-78,0,0,0,0,0,53,60,12,4,15,94,82,19,12,42,0,0,0,0,0,0,0,0,0,0
592804,1,1,4,3,6,2,0,60,0,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592950,3,2,7,3,3,3,0,60,1,-98,0,73,78.75,70,47,0,35,14,3,33,420,259,101,44,219,313,330,109,68,391,31,79,41,4,54
593075,1,1,1,3,7,2,0,60,0,-65,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593103,3,1,8,3,9,2,0,120,0,-101,0,91,83.25,0,76,23,44,24,10,38,284,226,47,72,171,127,176,60,20,84,12,29,2,3,22
593303,2,1,9,2,4,2,0,60,0,-45,0,58,29,0,0,0,0,0,0,0,0,8,72,10,45,9,17,118,14,39,0,0,0,0,0
593338,3,1,6,2,3,2,0,60,0,-49,0,74,65,35,42,0,9,0,0,3,98,76,52,13,28,98,76,151,18,28,0,0,0,0,0
593345,1,2,5,3,3,2,0,240,0,-94,12,0,0,0,0,6,90,56,16,57,9,20,6,1,12,0,0,0,0,0,0,0,0,0,0
593475,1,1,11,2,9,2,0,150,0,-53,46,68,0,0,0,24,59,14,2,12,35,89,31,24,55,0,0,0,0,0,0,0,0,0,0
593594,1,1,3,2,9,2,0,90,0,-39,170,22,64,0,0,0,0,0,0,0,9,53,10,16,42,28,32,5,14,18,0,0,0,0,0
593654,3,2,4,3,5,3,0,60,0,-29,0,79,84,87,78,8,39,31,15,121,78,107,35,44,137,83,182,19,41,291,19,58,17,13,101
593903,2,1,1,3,10,2,0,120,0,-98,0,60,53.75,30,49,4,20,8,1,6,96,92,77,15,39,40,92,68,9,43,19,17,0,7,5
593973,3,1,1,2,1,2,0,90,0,-50,0,74,80,69,67,0,3,0,0,0,219,198,132,30,147,446,504,273,21,183,93,45,2,6,42
594011,3,2,2,3,8,2,0,90,0,-58,0,90,87.5,72,82,0,4,0,0,0,56,86,53,20,70,44,155,138,15,169,2,29,0,25,98
594052,3,1,8,3,5,2,0,90,0,-70,0,73,75.66666667,0,49,0,8,14,1,11,16,17,12,6,32,15,29,28,9,21,13,19,2,22,33
594079,1,1,5,2,6,2,0,60,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594081,1,1,3,3,1,2,0,120,0,-10,163,86,79,0,0,8,12,0,0,0,53,42,17,6,16,118,65,23,1,1,0,0,0,0,0
594086,2,1,11,3,9,2,0,120,0,-50,0,58,59.75,0,0,0,12,6,5,38,22,62,66,16,61,5,36,72,6,11,0,0,0,0,0
594164,1,2,8,1,6,2,0,120,1,-78,215,38,36,26,0,38,64,17,7,29,1020,967,66,34,246,1067,898,77,30,208,87,26,4,1,9
594201,3,2,13,5,0,2,0,120,0,-38,0,86,85.5,75,82,7,19,10,1,7,143,150,106,30,153,226,236,200,38,174,43,28,3,27,24
594407,1,2,7,3,1,2,0,120,0,-95,118,69,80,0,0,7,39,54,21,54,36,68,80,27,109,3,5,14,0,0,0,0,0,0,0
594414,1,1,10,2,4,2,0,120,0,-29,215,72,42.5,16,0,0,0,1,1,4,36,34,37,17,66,29,71,32,13,47,0,0,0,0,0
594419,3,2,8,2,7,2,0,90,0,-95,0,62,60.33333333,39,60,10,9,13,2,14,74,84,18,9,28,7,45,25,1,15,0,37,1,3,42
594507,3,1,1,2,8,3,0,60,0,-91,0,91,93.25,84,80,36,59,34,4,47,118,153,121,33,195,254,250,269,52,146,218,136,5,20,99
594578,2,1,4,3,1,2,0,60,0,-95,0,0,0,0,0,27,34,10,6,35,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0
594599,1,2,13,2,0,2,0,60,0,-94,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594869,2,2,8,3,8,2,0,60,0,-67,0,67,70.5,0,0,0,18,1,0,3,37,122,97,18,136,74,183,115,24,113,0,0,0,0,0
594880,1,2,7,3,7,2,0,90,0,-94,0,0,0,0,0,19,29,16,4,31,0,12,17,0,9,0,0,0,0,0,0,0,0,0,0
594925,3,2,12,2,9,2,0,60,0,-53,0,72,60.25,0,49,67,66,27,17,46,257,251,59,23,76,183,515,125,58,137,175,93,0,32,64
594963,3,2,11,3,5,3,0,60,0,-67,0,89,81.5,68,73,11,43,61,3,38,71,72,39,17,95,487,363,214,85,498,319,85,17,6,181
595008,1,1,8,3,4,2,0,60,0,-87,44,53,0,0,0,2,22,0,9,7,121,91,23,14,62,0,0,0,0,0,0,0,0,0,0
595079,3,2,9,3,7,2,0,90,0,-29,0,49,52.75,17,56,0,3,0,0,1,22,21,19,2,17,11,30,52,33,2,3,12,9,6,7
595319,4,1,8,3,6,2,0,120,0,-92,0,96,93.25,93,91,58,64,50,3,20,252,228,79,23,73,294,346,128,21,130,5,23,0,1,8
595396,1,2,1,3,3,2,0,120,0,-67,170,51,48.66666667,0,0,25,19,12,1,14,172,79,38,12,28,47,60,24,12,25,0,0,0,0,0
595495,3,1,4,3,8,2,0,60,1,-70,0,73,79.5,49,51,34,48,35,5,47,291,281,78,36,132,633,557,97,48,182,333,184,150,47,171
595601,2,2,11,3,4,2,0,60,0,-56,0,46,48.75,30,42,4,44,12,3,44,39,90,17,7,121,55,113,27,22,81,68,70,4,20,32
595659,3,1,5,3,6,2,0,90,0,-90,0,74,62.25,36,76,19,11,17,1,5,44,47,134,19,32,54,75,117,1,2,5,20,1,8,16
595685,3,1,6,3,3,2,0,120,0,-90,0,69,65,0,76,0,2,0,0,0,9,43,24,9,56,8,82,105,32,87,19,17,0,12,27
595687,3,1,9,3,9,2,0,60,0,-36,0,72,64,11,58,30,41,7,2,19,139,107,42,29,53,184,149,103,24,81,61,58,51,13,51
595720,1,2,3,3,7,2,0,210,0,-45,19,0,0,0,0,36,139,33,14,132,99,76,10,3,21,0,0,0,0,0,0,0,0,0,0
595723,2,1,10,2,6,2,0,60,0,-87,0,0,0,0,0,0,3,0,0,0,6,18,14,3,31,0,0,0,0,0,0,0,0,0,0
595894,1,2,2,3,3,2,0,120,0,-72,0,0,0,0,0,0,8,6,0,0,7,11,0,2,13,0,0,0,0,0,0,0,0,0,0
595940,2,2,11,1,7,2,0,120,0,-38,0,84,75,62,53,3,7,0,0,0,100,81,35,9,35,72,58,29,8,31,9,11,3,6,24
595963,1,2,13,3,10,2,0,60,0,-22,102,45,43,0,0,24,17,6,3,24,17,20,9,18,38,8,3,5,0,3,0,0,0,0,0
595986,3,1,3,3,5,2,0,120,0,-88,0,73,76.25,59,58,18,50,15,0,5,105,107,36,13,108,63,119,56,6,47,10,19,0,4,13
595988,3,2,2,3,4,2,0,90,0,-81,0,87,83.5,0,69,2,59,19,5,20,67,94,31,11,63,50,158,126,52,106,4,28,0,20,31
596093,3,1,4,3,2,2,0,60,0,-87,0,72,74.25,45,71,18,34,36,21,57,132,62,19,2,11,204,69,7,2,1,22,9,0,0,0
596104,2,2,3,2,10,3,0,60,0,-26,0,73,58.75,0,51,0,1,0,0,0,80,66,58,14,88,64,76,59,9,37,0,1,0,0,0
596204,2,1,4,3,8,3,0,60,0,-57,0,61,62.25,33,33,24,74,42,7,70,119,70,30,19,93,68,126,71,21,82,15,40,0,11,34
596270,3,2,9,1,3,2,0,60,0,-66,0,90,83.5,0,91,0,6,4,0,4,46,60,14,9,172,89,58,12,13,129,6,75,8,50,269
596292,1,1,10,2,2,2,0,120,0,-87,202,83,82,0,0,11,17,18,1,8,62,38,37,10,29,59,46,29,27,37,0,0,0,0,0
596306,2,1,10,3,7,2,0,60,0,-65,0,69,67.5,57,47,0,17,1,4,19,144,92,94,27,85,118,155,205,20,30,4,10,0,0,1
596441,3,1,1,3,1,2,0,60,0,-78,0,67,54.5,0,47,17,16,15,6,81,7,37,58,18,88,29,43,97,16,41,0,5,0,7,5
596473,2,2,9,1,7,2,0,60,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596542,2,1,10,2,4,2,0,60,1,-64,0,0,0,0,0,0,0,0,0,0,0,8,65,0,16,0,0,0,0,0,0,0,0,0,0
596570,3,1,9,3,5,2,0,60,0,-87,0,80,80,75,69,24,3,0,4,4,88,43,21,13,91,25,58,44,21,49,1,6,0,1,2
